Date,Close
1962-01-02,0.2444603145122528
1962-01-03,0.24178862571716309
1962-01-04,0.23778076469898224
1962-01-05,0.2361111044883728
1962-01-08,0.22976571321487427
1962-01-09,0.22943179309368134
1962-01-10,0.230099618434906
1962-01-11,0.22976571321487427
1962-01-12,0.23110157251358032
1962-01-15,0.22976571321487427
1962-01-16,0.23077192902565002
1962-01-17,0.22272175550460815
1962-01-18,0.2237280309200287
1962-01-19,0.2237280309200287
1962-01-22,0.2240634709596634
1962-01-23,0.2237280309200287
1962-01-24,0.22171556949615479
1962-01-25,0.22272175550460815
1962-01-26,0.22070924937725067
1962-01-29,0.2200383096933365
1962-01-30,0.2200383096933365
1962-01-31,0.22205081582069397
1962-02-01,0.22272175550460815
1962-02-02,0.22339275479316711
1962-02-05,0.22205081582069397
1962-02-06,0.22171556949615479
1962-02-07,0.22171556949615479
1962-02-08,0.2200383096933365
1962-02-09,0.21903222799301147
1962-02-12,0.21970288455486298
1962-02-13,0.21903222799301147
1962-02-14,0.21903222799301147
1962-02-15,0.21970288455486298
1962-02-16,0.2186967432498932
1962-02-19,0.21735480427742004
1962-02-20,0.21634861826896667
1962-02-21,0.2146715521812439
1962-02-23,0.2146715521812439
1962-02-26,0.21366539597511292
1962-02-27,0.21400077641010284
1962-02-28,0.21333006024360657
1962-03-01,0.21534253656864166
1962-03-02,0.21366539597511292
1962-03-05,0.21400077641010284
1962-03-06,0.2146715521812439
1962-03-07,0.2146715521812439
1962-03-08,0.21735480427742004
1962-03-09,0.21836121380329132
1962-03-12,0.21936765313148499
1962-03-13,0.22070924937725067
1962-03-14,0.2250695675611496
1962-03-15,0.22339275479316711
1962-03-16,0.2223866581916809
1962-03-19,0.22138027846813202
1962-03-20,0.22171556949615479
1962-03-21,0.2240634709596634
1962-03-22,0.22875940799713135
1962-03-23,0.22875940799713135
1962-03-26,0.22339275479316711
1962-03-27,0.22339275479316711
1962-03-28,0.2280884087085724
1962-03-29,0.22943027317523956
1962-03-30,0.23010124266147614
1962-04-02,0.22842393815517426
1962-04-03,0.2254052311182022
1962-04-04,0.22473448514938354
1962-04-05,0.22875940799713135
1962-04-06,0.2280884087085724
1962-04-09,0.22641143202781677
1962-04-10,0.22641143202781677
1962-04-11,0.22741764783859253
1962-04-12,0.2254052311182022
1962-04-13,0.2250695675611496
1962-04-16,0.2250695824623108
1962-04-17,0.2250695824623108
1962-04-18,0.22574366629123688
1962-04-19,0.2264174371957779
1962-04-23,0.22843891382217407
1962-04-24,0.2250695824623108
1962-04-25,0.22608023881912231
1962-04-26,0.22304806113243103
1962-04-27,0.22102634608745575
1962-04-30,0.21765728294849396
1962-05-01,0.2163095772266388
1962-05-02,0.21496181190013885
1962-05-03,0.21833088994026184
1962-05-04,0.21833088994026184
1962-05-07,0.22170034050941467
1962-05-08,0.21698345243930817
1962-05-09,0.21597254276275635
1962-05-10,0.21395085752010345
1962-05-11,0.20721234381198883
1962-05-14,0.20687545835971832
1962-05-15,0.2126033455133438
1962-05-16,0.21226635575294495
1962-05-17,0.2088971585035324
1962-05-18,0.2088971585035324
1962-05-21,0.2112555056810379
1962-05-22,0.20687545835971832
1962-05-23,0.20215845108032227
1962-05-24,0.2004735767841339
1962-05-25,0.19878913462162018
1962-05-28,0.18868109583854675
1962-05-29,0.18868109583854675
1962-05-31,0.19541990756988525
1962-06-01,0.19205057621002197
1962-06-04,0.18598565459251404
1962-06-05,0.18396417796611786
1962-06-06,0.1866595596075058
1962-06-07,0.18834418058395386
1962-06-08,0.18767049908638
1962-06-11,0.18598565459251404
1962-06-12,0.17655186355113983
1962-06-13,0.17250846326351166
1962-06-14,0.1671176552772522
1962-06-15,0.17486701905727386
1962-06-18,0.17520393431186676
1962-06-19,0.1711609959602356
1962-06-20,0.16981306672096252
1962-06-21,0.1654328852891922
1962-06-22,0.16071589291095734
1962-06-25,0.16037911176681519
1962-06-26,0.15768378973007202
1962-06-27,0.15734656155109406
1962-06-28,0.16576996445655823
1962-06-29,0.16846546530723572
1962-07-02,0.17385634779930115
1962-07-03,0.17520393431186676
1962-07-05,0.1755407303571701
1962-07-06,0.17318230867385864
1962-07-09,0.174530029296875
1962-07-10,0.17688864469528198
1962-07-11,0.17992094159126282
1962-07-12,0.1812686175107956
1962-07-13,0.18329033255577087
1962-07-16,0.18194255232810974
1962-07-17,0.1812649369239807
1962-07-18,0.17652148008346558
1962-07-19,0.1761825680732727
1962-07-20,0.18262013792991638
1962-07-23,0.1812649369239807
1962-07-24,0.18024854362010956
1962-07-25,0.17957082390785217
1962-07-26,0.18295907974243164
1962-07-27,0.18566957116127014
1962-07-30,0.18871882557868958
1962-07-31,0.18838000297546387
1962-08-01,0.18736346065998077
1962-08-02,0.18973518908023834
1962-08-03,0.18871882557868958
1962-08-06,0.1877022683620453
1962-08-07,0.1849917620420456
1962-08-08,0.18566957116127014
1962-08-09,0.18397536873817444
1962-08-10,0.18566957116127014
1962-08-13,0.1849917620420456
1962-08-14,0.1866856962442398
1962-08-15,0.18736346065998077
1962-08-16,0.18838000297546387
1962-08-17,0.188041090965271
1962-08-20,0.18973518908023834
1962-08-21,0.18838000297546387
1962-08-22,0.18973518908023834
1962-08-23,0.19075149297714233
1962-08-24,0.18905767798423767
1962-08-27,0.18838000297546387
1962-08-28,0.18566957116127014
1962-08-29,0.1863471418619156
1962-08-30,0.1866856962442398
1962-08-31,0.1866856962442398
1962-09-04,0.1849917620420456
1962-09-05,0.17957082390785217
1962-09-06,0.17855438590049744
1962-09-07,0.1792318969964981
1962-09-10,0.18024854362010956
1962-09-11,0.1822812408208847
1962-09-12,0.18295907974243164
1962-09-13,0.18024854362010956
1962-09-14,0.1812649369239807
1962-09-17,0.1843143254518509
1962-09-18,0.18262013792991638
1962-09-19,0.18329782783985138
1962-09-20,0.18194235861301422
1962-09-21,0.17482753098011017
1962-09-24,0.17076168954372406
1962-09-25,0.17076168954372406
1962-09-26,0.16601821780204773
1962-09-27,0.16466301679611206
1962-09-28,0.16601821780204773
1962-10-01,0.16534070670604706
1962-10-02,0.16635701060295105
1962-10-03,0.16737358272075653
1962-10-04,0.16940663754940033
1962-10-05,0.17076168954372406
1962-10-08,0.17076168954372406
1962-10-09,0.1697452962398529
1962-10-10,0.17076168954372406
1962-10-11,0.17143933475017548
1962-10-12,0.17110058665275574
1962-10-15,0.17211705446243286
1962-10-16,0.1731395423412323
1962-10-17,0.17143526673316956
1962-10-18,0.16632284224033356
1962-10-19,0.16666358709335327
1962-10-22,0.1673453003168106
1962-10-23,0.1639370620250702
1962-10-24,0.16632284224033356
1962-10-25,0.16495956480503082
1962-10-26,0.1639370620250702
1962-10-29,0.16666358709335327
1962-10-30,0.1731395423412323
1962-10-31,0.17211687564849854
1962-11-01,0.17245760560035706
1962-11-02,0.180637389421463
1962-11-05,0.180637389421463
1962-11-07,0.1813191920518875
1962-11-08,0.17961496114730835
1962-11-09,0.18268243968486786
1962-11-12,0.1877947300672531
1962-11-13,0.18813568353652954
1962-11-14,0.1877947300672531
1962-11-15,0.18813568353652954
1962-11-16,0.18677231669425964
1962-11-19,0.18472746014595032
1962-11-20,0.1850682497024536
1962-11-21,0.18745405972003937
1962-11-23,0.18949903547763824
1962-11-26,0.19222556054592133
1962-11-27,0.19529300928115845
1962-11-28,0.1949523240327835
1962-11-29,0.1939297914505005
1962-11-30,0.19358892738819122
1962-12-03,0.1949523240327835
1962-12-04,0.20074628293514252
1962-12-05,0.2010868787765503
1962-12-06,0.19972370564937592
1962-12-07,0.20142798125743866
1962-12-10,0.20074628293514252
1962-12-11,0.2010868787765503
1962-12-12,0.20006436109542847
1962-12-13,0.1969970464706421
1962-12-14,0.19836048781871796
1962-12-17,0.19904203712940216
1962-12-18,0.194270521402359
1962-12-19,0.1969970464706421
1962-12-20,0.19631525874137878
1962-12-21,0.1956338733434677
1962-12-24,0.1956338733434677
1962-12-26,0.1949523240327835
1962-12-27,0.19358892738819122
1962-12-28,0.19222556054592133
1962-12-31,0.194270521402359
1963-01-02,0.19324801862239838
1963-01-03,0.1956338733434677
1963-01-04,0.19972370564937592
1963-01-07,0.20074628293514252
1963-01-08,0.204495370388031
1963-01-09,0.19972370564937592
1963-01-10,0.19972370564937592
1963-01-11,0.1993827372789383
1963-01-14,0.20176872611045837
1963-01-15,0.2008090317249298
1963-01-16,0.19978107511997223
1963-01-17,0.20012374222278595
1963-01-18,0.19978107511997223
1963-01-21,0.20183724164962769
1963-01-22,0.20012374222278595
1963-01-23,0.2008090317249298
1963-01-24,0.19806765019893646
1963-01-25,0.2008090317249298
1963-01-28,0.20217974483966827
1963-01-29,0.20286530256271362
1963-01-30,0.19738218188285828
1963-01-31,0.2008090317249298
1963-02-01,0.20149458944797516
1963-02-04,0.20149458944797516
1963-02-05,0.20149458944797516
1963-02-06,0.20286530256271362
1963-02-07,0.2035505771636963
1963-02-08,0.20149458944797516
1963-02-11,0.20286530256271362
1963-02-12,0.2035505771636963
1963-02-13,0.2045787125825882
1963-02-14,0.20389321446418762
1963-02-15,0.2035505771636963
1963-02-18,0.2045787125825882
1963-02-19,0.20217974483966827
1963-02-20,0.20149458944797516
1963-02-21,0.19738218188285828
1963-02-25,0.19601181149482727
1963-02-26,0.19635450839996338
1963-02-27,0.19601181149482727
1963-02-28,0.19464094936847687
1963-03-01,0.19121424853801727
1963-03-04,0.19635450839996338
1963-03-05,0.19806765019893646
1963-03-06,0.19532644748687744
1963-03-07,0.19464094936847687
1963-03-08,0.19532644748687744
1963-03-11,0.19395554065704346
1963-03-12,0.19532644748687744
1963-03-13,0.19703978300094604
1963-03-14,0.19703978300094604
1963-03-15,0.19703978300094604
1963-03-18,0.19806765019893646
1963-03-19,0.19806765019893646
